7,9,1763710672277050429,1763710672372444297,1763710672372458514,14217,14.217,95393868,95393.9
7,10,1763710672377050965,1763710672377339766,1763710672377350589,10823,10.823,288801,288.801
7,11,1763710672477053829,1763710672477430497,1763710672477443969,13472,13.472,376668,376.668
7,12,1763710672577052150,1763710672577346956,1763710672577360342,13386,13.386,294806,294.806
7,13,1763710672677052937,1763710672677353153,1763710672677366456,13303,13.303,300216,300.216
7,14,1763710672777067892,1763710672777383994,1763710672777397425,13431,13.431,316102,316.102
7,15,1763710672877053412,1763710672877396546,1763710672877410404,13858,13.858,343134,343.134
7,16,1763710672977090664,1763710672977428602,1763710672977443068,14466,14.466,337938,337.938
7,17,1763710673077068519,1763710673077426852,1763710673077443746,16894,16.894,358333,358.333
7,18,1763710673177047557,1763710673177342155,1763710673177355242,13087,13.087,294598,294.598
7,19,1763710673277048504,1763710673277412069,1763710673277425256,13187,13.187,363565,363.565
7,20,1763710673377054424,1763710673377344338,1763710673377358132,13794,13.794,289914,289.914
7,21,1763710673477055903,1763710673477336634,1763710673477349675,13041,13.041,280731,280.731
7,22,1763710673577048475,1763710673577347164,1763710673577360251,13087,13.087,298689,298.689
7,23,1763710673677051501,1763710673677339447,1763710673677352422,12975,12.975,287946,287.946
7,24,1763710673777052411,1763710673777337235,1763710673777350995,13760,13.76,284824,284.824
7,25,1763710673877053837,1763710673877377455,1763710673877390974,13519,13.519,323618,323.618
7,26,1763710673977060341,1763710673977373229,1763710673977391263,18034,18.034,312888,312.888
7,27,1763710674077058178,1763710674077711627,1763710674077725092,13465,13.465,653449,653.449
7,28,1763710674177077987,1763710674177533236,1763710674177547221,13985,13.985,455249,455.249
7,29,1763710674277088904,1763710674277629056,1763710674277642525,13469,13.469,540152,540.152
7,30,1763710674377127474,1763710674377649707,1763710674377663443,13736,13.736,522233,522.233
7,31,1763710674477094374,1763710674477567958,1763710674477582842,14884,14.884,473584,473.584
7,32,1763710674577048222,1763710674577366628,1763710674577381084,14456,14.456,318406,318.406
7,33,1763710674677054494,1763710674677362797,1763710674677377217,14420,14.42,308303,308.303
7,34,1763710674777059784,1763710674777387234,1763710674777402452,15218,15.218,327450,327.45
7,35,1763710674877064429,1763710674877415283,1763710674877432726,17443,17.443,350854,350.854
7,36,1763710674977066718,1763710674977383513,1763710674977399888,16375,16.375,316795,316.795
7,37,1763710675077053598,1763710675077343947,1763710675077357276,13329,13.329,290349,290.349
7,38,1763710675177057057,1763710675177388001,1763710675177400775,12774,12.774,330944,330.944
7,39,1763710675277063179,1763710675277658195,1763710675277675674,17479,17.479,595016,595.016
7,40,1763710675377079878,1763710675377749283,1763710675377764626,15343,15.343,669405,669.405
7,41,1763710675477078633,1763710675477592468,1763710675477606456,13988,13.988,513835,513.835
7,42,1763710675577069751,1763710675577413048,1763710675577426177,13129,13.129,343297,343.297
7,43,1763710675677051266,1763710675677341009,1763710675677354566,13557,13.557,289743,289.743
7,44,1763710675777053849,1763710675777352563,1763710675777365906,13343,13.343,298714,298.714
7,45,1763710675877052572,1763710675877341482,1763710675877356358,14876,14.876,288910,288.91
7,46,1763710675977054153,1763710675977341989,1763710675977356707,14718,14.718,287836,287.836
7,47,1763710676077062096,1763710676077348007,1763710676077361781,13774,13.774,285911,285.911
7,48,1763710676177057371,1763710676177353528,1763710676177367308,13780,13.78,296157,296.157
7,49,1763710676277055080,1763710676277356468,1763710676277370470,14002,14.002,301388,301.388
7,50,1763710676377053960,1763710676377349090,1763710676377362143,13053,13.053,295130,295.13
7,51,1763710676477062087,1763710676477489565,1763710676477504583,15018,15.018,427478,427.478
7,52,1763710676577053502,1763710676577488391,1763710676577505546,17155,17.155,434889,434.889
7,53,1763710676677086194,1763710676677409448,1763710676677423095,13647,13.647,323254,323.254
7,54,1763710676777058997,1763710676777357915,1763710676777372729,14814,14.814,298918,298.918
7,55,1763710676877055372,1763710676877350406,1763710676877365020,14614,14.614,295034,295.034
7,56,1763710676977052458,1763710676977425478,1763710676977438628,13150,13.15,373020,373.02
7,57,1763710677077055648,1763710677077344121,1763710677077357923,13802,13.802,288473,288.473
7,58,1763710677177053908,1763710677177342750,1763710677177356856,14106,14.106,288842,288.842
7,59,1763710677277110704,1763710677277532395,1763710677277557551,25156,25.156,421691,421.691
7,60,1763710677377055348,1763710677377378348,1763710677377394327,15979,15.979,323000,323
7,61,1763710677477053080,1763710677477444834,1763710677477459530,14696,14.696,391754,391.754
7,62,1763710677577041078,1763710677577440113,1763710677577456712,16599,16.599,399035,399.035
7,63,1763710677677070510,1763710677677382921,1763710677677397685,14764,14.764,312411,312.411
7,64,1763710677777081507,1763710677777389226,1763710677777403345,14119,14.119,307719,307.719
7,65,1763710677877053032,1763710677877346994,1763710677877361452,14458,14.458,293962,293.962
7,66,1763710677977051740,1763710677977379512,1763710677977393332,13820,13.82,327772,327.772
7,67,1763710678077055253,1763710678077347513,1763710678077365560,18047,18.047,292260,292.26
7,68,1763710678177080765,1763710678177378448,1763710678177395390,16942,16.942,297683,297.683
7,69,1763710678277048073,1763710678277325804,1763710678277338944,13140,13.14,277731,277.731
7,70,1763710678377059431,1763710678377352098,1763710678377367177,15079,15.079,292667,292.667
7,71,1763710678477053197,1763710678477372406,1763710678477387740,15334,15.334,319209,319.209
7,72,1763710678577070712,1763710678577367189,1763710678577382449,15260,15.26,296477,296.477
7,73,1763710678677054255,1763710678677391796,1763710678677405612,13816,13.816,337541,337.541
7,74,1763710678777100292,1763710678777417761,1763710678777431477,13716,13.716,317469,317.469
7,75,1763710678877081773,1763710678877396421,1763710678877411854,15433,15.433,314648,314.648
7,76,1763710678977070036,1763710678977393986,1763710678977408538,14552,14.552,323950,323.95
7,77,1763710679077081306,1763710679077425337,1763710679077439245,13908,13.908,344031,344.031
7,78,1763710679177055512,1763710679177356703,1763710679177370065,13362,13.362,301191,301.191
7,79,1763710679277053413,1763710679277356910,1763710679277370227,13317,13.317,303497,303.497
7,80,1763710679377052219,1763710679377337590,1763710679377354297,16707,16.707,285371,285.371
7,81,1763710679477058781,1763710679477360235,1763710679477375539,15304,15.304,301454,301.454
7,82,1763710679577057825,1763710679577353773,1763710679577369898,16125,16.125,295948,295.948
7,83,1763710679677057659,1763710679677357101,1763710679677371825,14724,14.724,299442,299.442
7,84,1763710679777053670,1763710679777369524,1763710679777385233,15709,15.709,315854,315.854
7,85,1763710679877055391,1763710679877385811,1763710679877400994,15183,15.183,330420,330.42
7,86,1763710679977125620,1763710679977469110,1763710679977484324,15214,15.214,343490,343.49
7,87,1763710680077058098,1763710680077408591,1763710680077426936,18345,18.345,350493,350.493
7,88,1763710680177056171,1763710680177349992,1763710680177364961,14969,14.969,293821,293.821
7,89,1763710680277060781,1763710680277385981,1763710680277401469,15488,15.488,325200,325.2
